targetX,targetY,linearMag,headingRad,velVx,velVy,omega,converged,convergedIter,hoodDeg,flywheelRPM,turretDeg,distanceToTarget,timeOfFlight,,,
4.5,3,0,4.712389,0,0,0.392699,TRUE,2,67.406655,2954.66726,33.559789,5.42685,1.274399,,,
4.5,3,0,4.712389,0,0,0.785398,TRUE,3,67.343716,2957.8142,33.431162,5.445291,1.270623,,,
4.5,3,0,5.235988,0,0,0,TRUE,2,67.469874,2951.506299,33.690068,5.408327,1.278192,,,
4.5,3,0,5.235988,0,0,0.392699,TRUE,2,67.406655,2954.66726,33.559789,5.42685,1.274399,,,
4.5,3,0,5.235988,0,0,0.785398,TRUE,3,67.343716,2957.8142,33.431162,5.445291,1.270623,,,
4.5,3,0,5.759587,0,0,0,TRUE,2,67.469874,2951.506299,33.690068,5.408327,1.278192,,,
4.5,3,0,5.759587,0,0,0.392699,TRUE,2,67.406655,2954.66726,33.559789,5.42685,1.274399,,,
4.5,3,0,5.759587,0,0,0.785398,TRUE,3,67.343716,2957.8142,33.431162,5.445291,1.270623,,,
4.5,3,0.33,0,0.33,0,0,TRUE,5,68.604612,2879.654088,36.315659,5.06557,1.267677,,,
4.5,3,0.33,0,0.33,0,0.392699,TRUE,4,68.550145,2883.739139,36.17588,5.082455,1.27149,,,
4.5,3,0.33,0,0.33,0,0.785398,TRUE,4,68.495256,2887.855806,36.036205,5.099471,1.275332,,,
4.5,3,0.33,0.523599,0.285788,0.165,0,TRUE,5,68.828717,2862.8462,33.995011,4.996098,1.25199,,,
4.5,3,0.33,0.523599,0.285788,0.165,0.392699,TRUE,5,68.774103,2866.942291,33.855933,5.013028,1.255813,,,
4.5,3,0.33,0.523599,0.285788,0.165,0.785398,TRUE,5,68.719064,2871.070182,33.716948,5.03009,1.259665,,,
4.5,3,0.33,1.047198,0.165,0.285788,0,TRUE,5,68.691884,2873.108688,31.591284,5.038516,1.261568,,,
4.5,3,0.33,1.047198,0.165,0.285788,0.392699,TRUE,5,68.634873,2877.384555,31.453047,5.056189,1.265559,,,
4.5,3,0.33,1.047198,0.165,0.285788,0.785398,TRUE,5,68.577409,2881.694302,31.314892,5.074003,1.269581,,,
4.5,3,0.33,1.570796,0,0.33,0,TRUE,4,68.223883,2908.208742,29.758731,5.183596,1.294328,,,
4.5,3,0.33,1.570796,0,0.33,0.392699,TRUE,4,68.162622,2912.803384,29.621292,5.202587,1.298616,,,
4.5,3,0.33,1.570796,0,0.33,0.785398,TRUE,4,68.100858,2917.435624,29.483928,5.221734,1.30294,,,
4.5,3,0.33,2.094395,-0.165,0.285788,0,TRUE,2,67.50639,2949.680511,29.209685,5.397628,1.280383,,,
4.5,3,0.33,2.094395,-0.165,0.285788,0.392699,TRUE,2,67.44005,2952.997476,29.108575,5.417065,1.276403,,,
4.5,3,0.33,2.094395,-0.165,0.285788,0.785398,TRUE,3,67.374066,2956.296692,29.00882,5.436399,1.272444,,,
4.5,3,0.33,2.617994,-0.285788,0.165,0,TRUE,4,66.777894,2991.657919,29.919315,5.602637,1.245558,,,
4.5,3,0.33,2.617994,-0.285788,0.165,0.392699,TRUE,4,66.70499,2997.125772,29.813154,5.621228,1.2441,,,
4.5,3,0.33,2.617994,-0.285788,0.165,0.785398,TRUE,4,66.632182,3002.586371,29.707943,5.639794,1.242644,,,
4.5,3,0.33,3.141593,-0.33,0,0,TRUE,4,66.193893,3035.45806,31.439494,5.751557,1.233878,,,
4.5,3,0.33,3.141593,-0.33,0,0.392699,TRUE,4,66.123427,3040.742963,31.330466,5.769526,1.232469,,,
4.5,3,0.33,3.141593,-0.33,0,0.785398,TRUE,4,66.053043,3046.021748,31.222366,5.787474,1.231061,,,
4.5,3,0.33,3.665191,-0.285788,-0.165,0,TRUE,5,65.932217,3052.541849,33.432865,5.812998,1.228644,,,
4.5,3,0.33,3.665191,-0.285788,-0.165,0.392699,TRUE,5,65.834818,3056.194324,33.317305,5.830237,1.226696,,,
4.5,3,0.33,3.665191,-0.285788,-0.165,0.785398,TRUE,5,65.7376,3059.840014,33.202791,5.847445,1.224752,,,
4.5,3,0.33,4.18879,-0.165,-0.285788,0,TRUE,4,66.099682,3042.523846,35.477978,5.775581,1.231994,,,
4.5,3,0.33,4.18879,-0.165,-0.285788,0.392699,TRUE,4,66.032606,3047.554549,35.352841,5.792685,1.230652,,,
4.5,3,0.33,4.18879,-0.165,-0.285788,0.785398,TRUE,5,65.950942,3051.839686,35.228368,5.809683,1.229019,,,
4.5,3,0.33,4.712389,0,-0.33,0,TRUE,4,66.607781,3004.416439,37.153323,5.646016,1.242156,,,
4.5,3,0.33,4.712389,0,-0.33,0.392699,TRUE,4,66.541064,3009.420212,37.017425,5.663029,1.240821,,,
4.5,3,0.33,4.712389,0,-0.33,0.785398,TRUE,4,66.474368,3014.422368,36.882624,5.680036,1.239487,,,
4.5,3,0.33,5.235988,0.165,-0.285788,0,TRUE,3,67.323077,2958.846149,38.088034,5.451338,1.269385,,,
4.5,3,0.33,5.235988,0.165,-0.285788,0.392699,TRUE,3,67.264213,2961.789332,37.933134,5.468585,1.265853,,,
4.5,3,0.33,5.235988,0.165,-0.285788,0.785398,TRUE,3,67.205544,2964.722806,37.780035,5.485776,1.262333,,,
4.5,3,0.33,5.759587,0.285788,-0.165,0,TRUE,4,68.068742,2919.844367,37.922297,5.23169,1.305188,,,
4.5,3,0.33,5.759587,0.285788,-0.165,0.392699,TRUE,4,68.012127,2924.090512,37.782227,5.249241,1.309151,,,
4.5,3,0.33,5.759587,0.285788,-0.165,0.785398,TRUE,4,67.950414,2927.479278,37.62337,5.267529,1.307025,,,
4.5,3,0.67,0,0.67,0,0,TRUE,7,70.065049,2796.747532,39.250012,4.741543,1.236097,,,
4.5,3,0.67,0,0.67,0,0.392699,TRUE,6,70.006019,2799.699041,39.103181,4.756477,1.239639,,,
4.5,3,0.67,0,0.67,0,0.785398,TRUE,3,69.918324,2804.083796,38.94109,4.77311,1.24,,,
4.5,3,0.67,0.523599,0.580237,0.335,0,TRUE,8,70.60883,2769.558501,34.335902,4.603966,1.20347,,,
4.5,3,0.67,0.523599,0.580237,0.335,0.392699,TRUE,8,70.549418,2772.529106,34.190727,4.618997,1.207035,,,
4.5,3,0.67,0.523599,0.580237,0.335,0.785398,TRUE,8,70.489551,2775.522462,34.045643,4.634144,1.210627,,,
4.5,3,0.67,1.047198,0.335,0.580237,0,TRUE,7,70.277863,2786.10684,29.245372,4.687701,1.223328,,,
4.5,3,0.67,1.047198,0.335,0.580237,0.392699,TRUE,7,70.212809,2789.359569,29.101613,4.704159,1.227231,,,
4.5,3,0.67,1.047198,0.335,0.580237,0.785398,TRUE,7,70.147234,2792.638318,28.95792,4.72075,1.231166,,,
4.5,3,0.67,1.570796,0,0.67,0,TRUE,5,68.840948,2861.928935,25.659014,4.992306,1.251134,,,
4.5,3,0.67,1.570796,0,0.67,0.392699,TRUE,5,68.781107,2866.416983,25.521595,5.010857,1.255322,,,
4.5,3,0.67,1.570796,0,0.67,0.785398,TRUE,5,68.720776,2870.941795,25.384233,5.029559,1.259546,,,
4.5,3,0.67,2.094395,-0.335,0.580237,0,TRUE,3,67.427175,2953.641266,24.637685,5.420838,1.27563,,,
4.5,3,0.67,2.094395,-0.335,0.580237,0.392699,TRUE,3,67.359177,2957.041162,24.568905,5.440761,1.271551,,,
4.5,3,0.67,2.094395,-0.335,0.580237,0.785398,TRUE,3,67.291587,2960.420668,24.501072,5.460565,1.267495,,,
4.5,3,0.67,2.617994,-0.580237,0.335,0,TRUE,5,65.893401,3053.997468,26.4104,5.819868,1.227868,,,
4.5,3,0.67,2.617994,-0.580237,0.335,0.392699,TRUE,5,65.789452,3057.895556,26.328386,5.838267,1.225789,,,
4.5,3,0.67,2.617994,-0.580237,0.335,0.785398,TRUE,5,65.68579,3061.782862,26.24717,5.856615,1.223716,,,
4.5,3,0.67,3.141593,-0.67,0,0,TRUE,6,64.35616,3111.644009,29.501897,6.09196,1.197123,,,
4.5,3,0.67,3.141593,-0.67,0,0.392699,TRUE,6,64.259875,3115.254683,29.411497,6.109002,1.195198,,,
4.5,3,0.67,3.141593,-0.67,0,0.785398,TRUE,6,64.16382,3118.856739,29.321894,6.126004,1.193276,,,
4.5,3,0.67,3.665191,-0.580237,-0.335,0,TRUE,8,63.801808,3159.68368,33.21137,6.213467,1.203873,,,
4.5,3,0.67,3.665191,-0.580237,-0.335,0.392699,TRUE,8,63.730626,3172.140534,33.103434,6.234465,1.208856,,,
4.5,3,0.67,3.665191,-0.580237,-0.335,0.785398,TRUE,8,63.658761,3184.716755,32.995331,6.255665,1.213887,,,
4.5,3,0.67,4.18879,-0.335,-0.580237,0,TRUE,6,64.115016,3120.686882,36.998796,6.134642,1.1923,,,
4.5,3,0.67,4.18879,-0.335,-0.580237,0.392699,TRUE,5,64.027284,3123.976858,36.878006,6.150171,1.190546,,,
4.5,3,0.67,4.18879,-0.335,-0.580237,0.785398,TRUE,8,63.954167,3133.020709,36.768156,6.168521,1.193208,,,
4.5,3,0.67,4.712389,0,-0.67,0,TRUE,5,65.437723,3071.085388,40.302132,5.900523,1.218754,,,
4.5,3,0.67,4.712389,0,-0.67,0.392699,TRUE,5,65.350366,3074.36127,40.160409,5.915985,1.217007,,,
4.5,3,0.67,4.712389,0,-0.67,0.785398,TRUE,5,65.263067,3077.634995,40.01981,5.931437,1.215261,,,
4.5,3,0.67,5.235988,0.335,-0.580237,0,TRUE,4,67.066978,2971.6511,42.416568,5.526375,1.254019,,,
4.5,3,0.67,5.235988,0.335,-0.580237,0.392699,TRUE,4,67.013457,2974.327161,42.242591,5.542057,1.250807,,,
4.5,3,0.67,5.235988,0.335,-0.580237,0.785398,TRUE,4,66.953137,2978.514716,42.079924,5.55795,1.249063,,,
4.5,3,0.67,5.759587,0.580237,-0.335,0,TRUE,4,68.531894,2885.10792,42.330663,5.088113,1.272767,,,
4.5,3,0.67,5.759587,0.580237,-0.335,0.392699,TRUE,4,68.481048,2888.921365,42.18775,5.103875,1.276327,,,
4.5,3,0.67,5.759587,0.580237,-0.335,0.785398,TRUE,4,68.429819,2892.763596,42.04497,5.119756,1.279913,,,
5,-3,0,0,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,0,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,0,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,0.523599,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,0.523599,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,0.523599,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,1.047198,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,1.047198,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,1.047198,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,1.570796,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,1.570796,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,1.570796,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,2.094395,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,2.094395,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,2.094395,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,2.617994,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,2.617994,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,2.617994,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,3.141593,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,3.141593,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,3.141593,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,3.665191,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,3.665191,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,3.665191,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,4.18879,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,4.18879,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,4.18879,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,4.712389,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,4.712389,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,4.712389,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,5.235988,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,5.235988,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,5.235988,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0,5.759587,0,0,0,TRUE,2,65.83078,3056.34574,-30.963757,5.830952,1.226616,,,
5,-3,0,5.759587,0,0,0.392699,TRUE,2,65.727169,3060.23118,-30.856034,5.849291,1.224543,,,
5,-3,0,5.759587,0,0,0.785398,TRUE,2,65.623791,3064.10783,-30.749345,5.867589,1.222476,,,
5,-3,0.33,0,0.33,0,0,TRUE,5,67.233887,2963.305632,-33.20923,5.477471,1.264033,,,
5,-3,0.33,0,0.33,0,0.392699,TRUE,5,67.167263,2966.636838,-33.076138,5.496992,1.260036,,,
5,-3,0.33,0,0.33,0,0.785398,TRUE,5,67.100954,2969.952284,-32.944809,5.51642,1.256057,,,
5,-3,0.33,0.523599,0.285788,0.165,0,TRUE,3,66.618203,3003.634771,-34.605482,5.643358,1.242364,,,
5,-3,0.33,0.523599,0.285788,0.165,0.392699,TRUE,3,66.547444,3008.941735,-34.47671,5.661402,1.240949,,,
5,-3,0.33,0.523599,0.285788,0.165,0.785398,TRUE,3,66.476733,3014.245027,-34.349042,5.679433,1.239535,,,
5,-3,0.33,1.047198,0.165,0.285788,0,TRUE,2,65.713522,3060.742937,-34.922118,5.851707,1.22427,,,
5,-3,0.33,1.047198,0.165,0.285788,0.392699,TRUE,3,65.614922,3064.440432,-34.796554,5.869159,1.222298,,,
5,-3,0.33,1.047198,0.165,0.285788,0.785398,TRUE,3,65.516483,3068.131905,-34.672125,5.886583,1.22033,,,
5,-3,0.33,1.570796,0,0.33,0,TRUE,4,64.623191,3101.63032,-34.190722,6.044695,1.202464,,,
5,-3,0.33,1.570796,0,0.33,0.392699,TRUE,4,64.527199,3105.230056,-34.074458,6.061686,1.200544,,,
5,-3,0.33,1.570796,0,0.33,0.785398,TRUE,4,64.431375,3108.823425,-33.959205,6.078647,1.198628,,,
5,-3,0.33,2.094395,-0.165,0.285788,0,TRUE,6,63.918985,3139.177581,-32.73988,6.178899,1.195671,,,
5,-3,0.33,2.094395,-0.165,0.285788,0.392699,TRUE,6,63.854749,3150.418854,-32.641423,6.197849,1.200168,,,
5,-3,0.33,2.094395,-0.165,0.285788,0.785398,TRUE,6,63.789961,3161.756813,-32.542835,6.216961,1.204703,,,
5,-3,0.33,2.617994,-0.285788,0.165,0,TRUE,6,63.747705,3169.151699,-30.902103,6.229427,1.207661,,,
5,-3,0.33,2.617994,-0.285788,0.165,0.392699,TRUE,6,63.680889,3180.844485,-30.802234,6.249138,1.212338,,,
5,-3,0.33,2.617994,-0.285788,0.165,0.785398,TRUE,5,63.613482,3192.640582,-30.702223,6.269023,1.217056,,,
5,-3,0.33,3.141593,-0.33,0,0,TRUE,6,63.941787,3135.187324,-29.081452,6.172173,1.194075,,,
5,-3,0.33,3.141593,-0.33,0,0.392699,TRUE,6,63.87521,3146.838314,-28.980423,6.191813,1.198735,,,
5,-3,0.33,3.141593,-0.33,0,0.785398,TRUE,6,63.80804,3158.59303,-28.879241,6.211628,1.203437,,,
5,-3,0.33,3.665191,-0.285788,-0.165,0,TRUE,4,64.68502,3099.311758,-27.664056,6.033751,1.2037,,,
5,-3,0.33,3.665191,-0.285788,-0.165,0.392699,TRUE,4,64.582076,3103.17214,-27.577293,6.051973,1.201642,,,
5,-3,0.33,3.665191,-0.285788,-0.165,0.785398,TRUE,4,64.479409,3107.02218,-27.49135,6.070145,1.199588,,,
5,-3,0.33,4.18879,-0.165,-0.285788,0,TRUE,2,65.789973,3057.876018,-26.991242,5.838175,1.225799,,,
5,-3,0.33,4.18879,-0.165,-0.285788,0.392699,TRUE,2,65.682613,3061.901996,-26.903335,5.857177,1.223652,,,
5,-3,0.33,4.18879,-0.165,-0.285788,0.785398,TRUE,3,65.575553,3065.916765,-26.816306,5.876127,1.221511,,,
5,-3,0.33,4.712389,0,-0.33,0,TRUE,4,66.667236,2999.957317,-27.381412,5.630855,1.243345,,,
5,-3,0.33,4.712389,0,-0.33,0.392699,TRUE,3,66.590812,3005.689081,-27.284863,5.650343,1.241816,,,
5,-3,0.33,4.712389,0,-0.33,0.785398,TRUE,3,66.514514,3011.411482,-27.189216,5.669799,1.24029,,,
5,-3,0.33,5.235988,0.165,-0.285788,0,TRUE,5,67.260961,2961.951926,-28.83969,5.469538,1.265658,,,
5,-3,0.33,5.235988,0.165,-0.285788,0.392699,TRUE,5,67.191058,2965.447114,-28.736316,5.49002,1.261463,,,
5,-3,0.33,5.235988,0.165,-0.285788,0.785398,TRUE,5,67.121553,2968.922374,-28.634394,5.510385,1.257293,,,
5,-3,0.33,5.759587,0.285788,-0.165,0,TRUE,5,67.466632,2951.668417,-31.038893,5.409277,1.277998,,,
5,-3,0.33,5.759587,0.285788,-0.165,0.392699,TRUE,5,67.396854,2955.157304,-30.917649,5.429722,1.273811,,,
5,-3,0.33,5.759587,0.285788,-0.165,0.785398,TRUE,5,67.327445,2958.627752,-30.798099,5.450059,1.269647,,,
5,-3,0.67,0,0.67,0,0,TRUE,7,68.444403,2891.669771,-35.907849,5.115235,1.278892,,,
5,-3,0.67,0,0.67,0,0.392699,TRUE,7,68.392257,2895.580751,-35.77726,5.1314,1.282542,,,
5,-3,0.67,0,0.67,0,0.785398,TRUE,7,68.339735,2899.519909,-35.646773,5.147682,1.286219,,,
5,-3,0.67,0.523599,0.580237,0.335,0,TRUE,5,67.259846,2962.007683,-38.753438,5.469865,1.265591,,,
5,-3,0.67,0.523599,0.580237,0.335,0.392699,TRUE,5,67.198068,2965.096618,-38.58532,5.487966,1.261884,,,
5,-3,0.67,0.523599,0.580237,0.335,0.785398,TRUE,5,67.136484,2968.175824,-38.419219,5.50601,1.258189,,,
5,-3,0.67,1.047198,0.335,0.580237,0,TRUE,3,65.432623,3071.276635,-38.915345,5.901426,1.218652,,,
5,-3,0.67,1.047198,0.335,0.580237,0.392699,TRUE,3,65.340237,3074.741113,-38.774324,5.917778,1.216805,,,
5,-3,0.67,1.047198,0.335,0.580237,0.785398,TRUE,3,65.247933,3078.202514,-38.634479,5.934116,1.214959,,,
5,-3,0.67,1.570796,0,0.67,0,TRUE,5,63.536752,3206.068394,-37.372782,6.291658,1.222427,,,
5,-3,0.67,1.570796,0,0.67,0.392699,TRUE,4,63.472863,3217.248934,-37.276373,6.310505,1.2269,,,
5,-3,0.67,1.570796,0,0.67,0.785398,TRUE,6,63.408437,3228.523473,-37.17986,6.329511,1.231409,,,
5,-3,0.67,2.094395,-0.335,0.580237,0,TRUE,5,62.522331,3371.650423,-34.544922,6.584703,1.264777,,,
5,-3,0.67,2.094395,-0.335,0.580237,0.392699,TRUE,5,62.456356,3381.546601,-34.437889,6.603308,1.265436,,,
5,-3,0.67,2.094395,-0.335,0.580237,0.785398,TRUE,5,62.390229,3391.465596,-34.331348,6.621955,1.266098,,,
5,-3,0.67,2.617994,-0.580237,0.335,0,TRUE,5,62.182539,3422.619133,-30.841185,6.680524,1.268175,,,
5,-3,0.67,2.617994,-0.580237,0.335,0.392699,TRUE,5,62.113428,3432.985789,-30.744025,6.700013,1.268866,,,
5,-3,0.67,2.617994,-0.580237,0.335,0.785398,TRUE,5,62.044172,3443.374214,-30.647325,6.719544,1.269558,,,
5,-3,0.67,3.141593,-0.67,0,0,TRUE,5,62.568099,3364.785209,-27.161244,6.571796,1.264319,,,
5,-3,0.67,3.141593,-0.67,0,0.392699,TRUE,5,62.496896,3375.465633,-27.071735,6.591875,1.265031,,,
5,-3,0.67,3.141593,-0.67,0,0.785398,TRUE,5,62.425555,3386.166808,-26.982668,6.611994,1.265744,,,
5,-3,0.67,3.665191,-0.580237,-0.335,0,TRUE,6,63.6195,3191.587564,-24.434131,6.267248,1.216635,,,
5,-3,0.67,3.665191,-0.580237,-0.335,0.392699,TRUE,5,63.546938,3204.285898,-24.328539,6.288653,1.221714,,,
5,-3,0.67,3.665191,-0.580237,-0.335,0.785398,TRUE,4,63.473687,3217.104848,-24.222758,6.310262,1.226842,,,
5,-3,0.67,4.18879,-0.335,-0.580237,0,TRUE,3,65.584892,3065.56654,-22.955355,5.874474,1.221698,,,
5,-3,0.67,4.18879,-0.335,-0.580237,0.392699,TRUE,3,65.475147,3069.681989,-22.888835,5.893899,1.219503,,,
5,-3,0.67,4.18879,-0.335,-0.580237,0.785398,TRUE,3,65.365752,3073.784318,-22.822995,5.913262,1.217315,,,
5,-3,0.67,4.712389,0,-0.67,0,TRUE,5,67.355104,2957.244814,-23.250535,5.441955,1.271306,,,
5,-3,0.67,4.712389,0,-0.67,0.392699,TRUE,5,67.281774,2960.911283,-23.187389,5.46344,1.266906,,,
5,-3,0.67,4.712389,0,-0.67,0.785398,TRUE,5,67.208927,2964.553629,-23.125177,5.484784,1.262536,,,
5,-3,0.67,5.235988,0.335,-0.580237,0,TRUE,7,68.491551,2888.133684,-26.298962,5.100619,1.275591,,,
5,-3,0.67,5.235988,0.335,-0.580237,0.392699,TRUE,7,68.434141,2892.439405,-26.17146,5.118416,1.27961,,,
5,-3,0.67,5.235988,0.335,-0.580237,0.785398,TRUE,7,68.376296,2896.777837,-26.044023,5.136348,1.283659,,,
5,-3,0.67,5.759587,0.580237,-0.335,0,TRUE,7,68.839478,2862.039164,-31.125572,4.992762,1.251237,,,
5,-3,0.67,5.759587,0.580237,-0.335,0.392699,TRUE,7,68.786901,2865.982459,-30.996607,5.009061,1.254917,,,
5,-3,0.67,5.759587,0.580237,-0.335,0.785398,TRUE,7,68.733941,2869.954398,-30.867726,5.025478,1.258624,,,
5,-2.5,0,0,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,0,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,0,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,0.523599,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,0.523599,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,0.523599,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,1.047198,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,1.047198,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,1.047198,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,1.570796,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,1.570796,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,1.570796,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,2.094395,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,2.094395,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,2.094395,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,2.617994,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,2.617994,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,2.617994,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,3.141593,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,3.141593,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,3.141593,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,3.665191,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,3.665191,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,3.665191,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,4.18879,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,4.18879,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,4.18879,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,4.712389,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,4.712389,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,4.712389,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,5.235988,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,5.235988,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,5.235988,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0,5.759587,0,0,0,TRUE,2,66.826785,2987.99116,-26.565051,5.59017,1.246536,,,
5,-2.5,0,5.759587,0,0,0.392699,TRUE,2,66.750524,2993.710681,-26.465783,5.609616,1.24501,,,
5,-2.5,0,5.759587,0,0,0.785398,TRUE,2,66.674385,2999.421112,-26.367441,5.629032,1.243488,,,
5,-2.5,0.33,0,0.33,0,0,TRUE,5,68.138981,2914.576396,-28.67588,5.209916,1.300271,,,
5,-2.5,0.33,0,0.33,0,0.392699,TRUE,5,68.078461,2919.11546,-28.563497,5.228677,1.304508,,,
